,node,community_leiden
79397,78757,6
79398,162506,1
79399,47703,4
79400,100810,5
79401,10558,0
79402,27953,2
79403,159503,13
79404,84850,1
79405,10082,0
79406,24687,3
79407,17902,10
79408,154242,7
79409,152428,5
79410,141163,5
79411,1789,1
79412,125616,1
79413,51602,1
79414,53794,5
79415,21480,1
79416,17388,5
79417,28693,5
79418,102844,4
79419,158095,1
79420,80608,6
79421,72316,2
79422,4810,1
79423,149131,1
79424,79245,4
79425,58494,3
79426,134071,5
79427,140446,5
79428,71184,1
79429,113016,2
79430,35580,5
79431,96975,5
79432,104347,2
79433,9208,3
79434,17328,5
79435,146153,2
79436,6281,1
79437,128238,5
79438,39777,4
79439,2475,5
79440,152344,5
79441,7240,3
79442,105908,5
79443,29262,3
79444,73931,4
79445,75364,4
79446,8716,5
79447,83119,1
79448,163742,1
79449,87284,5
79450,33580,5
79451,139125,4
79452,41345,0
79453,35252,4
79454,41179,6
79455,117170,3
79456,79531,4
79457,160875,4
79458,159487,4
79459,147374,0
79460,124899,1
79461,119216,1
79462,27682,2
79463,91540,5
79464,156340,5
79465,156500,5
79466,157548,6
79467,4330,2
79468,163920,4
79469,103776,5
79470,8812,4
79471,44911,8
79472,36677,4
79473,39929,5
79474,17245,1
79475,146913,1
79476,33309,4
79477,76751,4
79478,64006,1
79479,54530,4
79480,102781,1
79481,33833,5
79482,83850,3
79483,90259,5
79484,9499,5
79485,36216,5
79486,166239,1
79487,9102,10
79488,143808,1
79489,9656,5
79490,113607,1
79491,130470,2
79492,38051,5
79493,47877,5
79494,75504,4
79495,55961,5
79496,51788,4
79497,139682,5
79498,270,1
79499,143468,4
79500,137434,5
79501,125950,4
79502,100095,5
79503,63568,1
79504,12189,4
79505,136357,10
79506,98386,4
79507,1611,5
79508,34271,17
79509,2149,2
79510,117411,5
79511,17054,14
79512,110408,4
79513,95889,5
79514,32958,1
79515,55576,3
79516,146023,11
79517,22527,4
79518,80641,3
79519,93812,2
79520,120278,5
79521,106787,3
79522,101526,4
79523,105635,4
79524,27206,1
79525,152076,5
79526,135364,1
79527,108223,5
79528,104812,1
79529,65430,1
79530,98445,1
79531,154349,1
79532,38475,8
79533,21683,1
79534,159239,9
79535,103979,4
79536,16050,10
79537,31029,1
79538,138368,5
79539,43255,11
79540,93788,1
79541,79326,8
79542,57817,2
79543,49025,1
79544,11359,3
79545,73405,1
79546,20302,8
79547,118580,1
79548,64713,4
79549,77757,4
79550,29501,0
79551,85353,4
79552,114195,5
79553,47188,1
79554,148406,4
79555,139316,1
79556,163908,4
79557,59609,4
79558,158218,4
79559,26550,1
79560,74658,5
79561,157750,5
79562,6124,5
79563,108717,4
79564,158899,7
79565,81547,4
79566,105950,5
79567,82568,2
79568,6428,0
79569,78533,7
79570,133550,5
79571,99226,1
79572,29378,4
79573,152746,3
79574,1016,1
79575,38347,9
79576,37005,8
79577,22295,4
79578,30936,4
79579,45298,6
79580,13826,9
79581,6210,1
79582,118198,1
79583,158660,7
79584,40684,5
79585,154573,0
79586,59876,6
79587,156856,1
79588,149617,5
79589,4981,1
79590,164735,10
79591,12948,1
79592,48779,0
79593,70480,5
79594,96504,7
79595,6980,2
79596,165861,4
79597,63490,9
79598,7964,1
79599,1235,4
79600,25611,6
79601,76165,11
79602,156463,3
79603,57367,3
79604,1694,5
79605,22803,4
79606,30056,17
79607,152752,4
79608,11856,4
79609,23377,2
79610,42264,4
79611,101171,5
79612,26109,1
79613,8260,1
79614,134406,2
79615,65221,4
79616,165799,2
79617,19502,3
79618,81285,11
79619,63898,1
79620,109441,3
79621,21226,6
79622,111675,4
79623,25987,5
79624,4687,4
79625,141086,4
79626,66828,3
79627,44406,1
79628,146543,1
79629,11993,5
79630,92302,5
79631,115422,4
79632,70522,7
79633,106957,4
79634,29016,3
79635,103479,4
79636,38143,1
79637,144536,4
79638,85083,3
79639,45516,6
79640,98922,4
79641,147671,1
79642,112447,4
79643,17244,1
79644,123152,1
79645,7179,9
79646,39150,4
79647,110228,1
79648,28814,6
79649,42426,4
79650,65922,4
79651,6577,1
79652,70664,16
79653,6880,9
79654,140008,2
79655,58730,5
79656,136124,1
79657,70722,4
79658,85810,1
79659,58384,4
79660,48433,1
79661,35049,1
79662,120768,5
79663,74074,3
79664,6939,5
79665,23578,4
79666,154921,1
79667,55408,1
79668,69221,4
79669,96939,1
79670,88935,0
79671,106407,2
79672,23427,5
79673,46544,1
79674,135386,5
79675,61065,4
79676,94181,2
79677,67880,16
79678,162342,1
79679,98082,5
79680,102758,2
79681,80326,4
79682,59437,3
79683,50891,2
79684,19075,3
79685,12342,1
79686,129514,5
79687,122559,5
79688,153776,4
79689,23386,5
79690,115097,5
79691,152340,1
79692,134827,5
79693,2695,5
79694,115991,4
79695,98831,6
79696,117168,4
79697,29121,4
79698,61102,4
79699,91872,8
79700,37946,5
79701,146630,4
79702,77386,0
79703,6402,5
79704,97906,5
79705,58722,4
79706,121147,5
79707,23831,0
79708,15764,4
79709,64600,1
79710,93098,4
79711,375,2
79712,85351,5
79713,6226,5
79714,6543,0
79715,87958,3
79716,63648,1
79717,85977,7
79718,42939,1
79719,125414,4
79720,136164,5
79721,79885,2
79722,16129,7
79723,119679,6
79724,46575,6
79725,70013,4
79726,28031,2
79727,85817,5
79728,11347,0
79729,118409,4
79730,110618,7
79731,8220,5
79732,107501,5
79733,46632,3
79734,36943,0
79735,32072,5
79736,17295,3
79737,148265,1
79738,69413,5
79739,7936,1
79740,54038,4
79741,2417,1
79742,152084,2
79743,52655,5
79744,145635,3
79745,29296,4
79746,102606,2
79747,102514,4
79748,109445,6
79749,89376,4
79750,149476,6
79751,77279,5
79752,115006,5
79753,35953,9
79754,36440,3
79755,68815,10
79756,3980,9
79757,140084,4
79758,73774,9
79759,113869,1
79760,139150,4
79761,46881,1
79762,156929,5
79763,6719,4
79764,92176,1
79765,167846,1
79766,68711,0
79767,36777,4
79768,32040,4
79769,27969,5
79770,22492,3
79771,50954,4
79772,148570,3
79773,72551,4
79774,116481,6
79775,111183,1
79776,13077,18
79777,138494,5
79778,159010,6
79779,122873,5
79780,106285,4
79781,154436,4
79782,115279,17
79783,88641,2
79784,72278,2
79785,17191,1
79786,119246,4
79787,149058,1
79788,163470,3
79789,106093,0
79790,118465,4
79791,36768,0
79792,2238,1
79793,116889,7
79794,76166,3
79795,25056,1
79796,18694,1
79797,134154,5
79798,119829,4
79799,18724,4
79800,101041,2
79801,128676,0
79802,140767,4
79803,163558,4
79804,57858,4
79805,54494,5
79806,159873,4
79807,112747,1
79808,144557,5
79809,129916,0
79810,46200,5
79811,56145,11
79812,62257,4
79813,163399,4
79814,120736,1
79815,79145,4
79816,138322,6
79817,110505,4
79818,100038,3
79819,27404,2
79820,134083,1
79821,143181,4
79822,60585,8
79823,167115,9
79824,158316,4
79825,7382,8
79826,115755,2
79827,97610,6
79828,25401,8
79829,73343,1
79830,32111,0
79831,163157,2
79832,68472,2
79833,49922,5
79834,45513,4
79835,114478,4
79836,2732,1
79837,160679,4
79838,69297,13
79839,104722,6
79840,29959,5
79841,137804,4
79842,15311,4
79843,49716,3
79844,163014,5
79845,98243,3
79846,59706,5
79847,16564,4
79848,126094,2
79849,67781,6
79850,32309,6
79851,78236,3
79852,110123,2
79853,71045,3
79854,43750,0
79855,46796,8
79856,99213,2
79857,59653,2
79858,118690,4
79859,165500,4
79860,19279,1
79861,65739,1
79862,77078,5
79863,96943,1
79864,121291,3
79865,93340,1
79866,26072,12
79867,48150,1
79868,157590,5
79869,78855,5
79870,145890,4
79871,106220,9
79872,159985,0
79873,74461,10
79874,36074,2
79875,34375,5
79876,167409,1
79877,2271,4
79878,49034,6
79879,117517,8
79880,123338,5
79881,81830,5
79882,22760,4
79883,43611,3
79884,62007,0
79885,43303,0
79886,61043,4
79887,167858,4
79888,126630,5
79889,144181,5
79890,127331,9
79891,155656,6
79892,63716,4
79893,6206,4
79894,42335,4
79895,167773,5
79896,30015,5
79897,21054,5
79898,152214,4
79899,152560,3
79900,147469,5
79901,10253,4
79902,32814,7
79903,111674,4
79904,42330,4
79905,58768,1
79906,132848,8
79907,15128,4
79908,143285,1
79909,55845,2
79910,80293,1
79911,20894,6
79912,49938,4
79913,87503,5
79914,20776,4
79915,18803,1
79916,134698,6
79917,65357,0
79918,124324,5
79919,54912,9
79920,94090,1
79921,40544,0
79922,123222,4
79923,68787,5
79924,135790,1
79925,76136,4
79926,166528,5
79927,138496,3
79928,87670,6
79929,117541,8
79930,30880,3
79931,121743,3
79932,148207,4
79933,32172,1
79934,42549,1
79935,4665,1
79936,68467,5
79937,33700,4
79938,80182,6
79939,66295,5
79940,86574,4
79941,126890,2
79942,97310,0
79943,169,4
79944,158211,17
79945,104213,4
79946,120664,7
79947,136591,6
79948,23749,4
79949,49976,4
79950,9879,1
79951,64279,4
79952,150317,1
79953,21622,4
79954,162624,1
79955,78484,2
79956,70723,1
79957,78593,7
79958,88995,4
79959,43937,1
79960,154614,4
79961,22488,4
79962,163807,5
79963,157857,2
79964,101597,2
79965,7689,6
79966,105102,2
79967,64926,4
79968,4256,4
79969,79820,1
79970,87928,5
79971,116035,0
79972,83164,4
79973,74672,1
79974,17369,9
79975,85918,4
79976,37360,0
79977,16411,2
79978,75980,4
79979,102156,4
79980,116127,7
79981,142146,5
79982,84147,5
79983,4110,4
79984,38105,1
79985,112118,4
79986,126079,4
79987,129545,4
79988,76775,4
79989,160903,3
79990,143948,1
79991,134906,0
79992,140191,5
79993,64782,4
79994,93868,5
79995,145043,3
79996,14023,1
79997,126798,2
79998,77558,1
79999,3850,4
80000,93465,4
80001,138377,4
80002,121491,3
80003,144598,4
80004,21615,2
80005,98383,6
80006,68762,5
80007,52384,2
80008,24958,3
80009,85829,1
80010,15830,12
80011,120597,0
80012,11631,1
80013,96398,5
80014,9801,3
80015,148793,4
80016,103471,4
80017,163706,5
80018,166340,5
80019,167460,1
80020,92029,4
80021,66868,5
80022,27099,9
80023,67673,4
80024,31281,1
80025,31632,4
80026,88418,4
80027,109367,6
80028,149823,1
80029,138153,3
80030,98703,7
80031,61417,3
80032,5535,5
80033,16961,3
80034,147994,9
80035,161377,0
80036,159141,1
80037,119006,1
80038,70806,9
80039,27121,0
80040,64181,1
80041,36035,4
80042,70992,4
80043,132601,0
80044,89749,4
80045,44928,0
80046,75157,1
80047,80824,4
80048,91651,4
80049,156959,5
80050,126897,4
80051,74069,5
80052,148755,3
80053,123911,4
80054,115578,1
80055,96991,1
80056,76045,3
80057,44706,2
80058,74164,10
80059,108047,6
80060,102570,4
80061,131537,4
80062,118971,3
80063,73163,2
80064,89188,1
80065,63496,1
80066,75229,0
80067,76805,1
80068,79936,3
80069,114467,4
80070,96537,10
80071,51757,1
80072,106661,3
80073,154530,2
80074,60990,4
80075,9754,0
80076,128403,5
80077,19173,5
80078,98965,4
80079,137863,4
80080,104773,10
80081,106608,18
80082,68239,1
80083,76578,4
80084,74095,1
80085,102660,6
80086,53731,5
80087,164946,1
80088,17049,4
80089,32521,4
80090,62695,8
80091,55008,1
80092,140673,3
80093,91793,5
80094,6517,2
80095,53714,4
80096,113625,0
80097,3584,4
80098,133482,4
80099,141406,5
80100,76679,6
80101,100280,4
80102,24494,0
80103,97212,3
80104,150854,4
80105,146427,13
80106,102588,1
80107,70515,2
80108,158439,6
80109,1276,4
80110,110794,4
80111,159917,1
80112,91532,6
80113,110324,4
80114,44927,4
80115,106693,3
80116,105210,2
80117,83080,7
80118,19923,4
80119,32456,4
80120,102780,5
80121,162579,1
80122,133741,4
80123,45080,4
80124,97461,0
80125,50737,4
80126,124036,4
80127,126269,5
80128,25035,5
80129,54278,4
80130,165919,4
80131,103391,6
80132,135273,1
80133,166702,4
80134,85250,3
80135,32705,5
80136,154035,1
80137,119794,5
80138,38474,0
80139,151095,4
80140,159653,4
80141,81568,4
80142,123322,2
80143,130981,1
80144,82333,4
80145,142007,8
80146,165039,6
80147,91343,5
80148,715,7
80149,108410,4
80150,61574,1
80151,84648,1
80152,158473,3
80153,164795,7
80154,74996,4
80155,26142,4
80156,11495,8
80157,54594,1
80158,66044,5
80159,101267,8
80160,125494,5
80161,75704,5
80162,53323,4
80163,79117,3
80164,107256,7
80165,120727,6
80166,110242,4
80167,11886,1
80168,146951,3
80169,90858,6
80170,88696,5
80171,21319,1
80172,73831,5
80173,87371,9
80174,128965,2
80175,47420,3
80176,120333,8
80177,109418,4
80178,53622,3
80179,154904,4
80180,21391,4
80181,35539,0
80182,29594,6
80183,40099,4
80184,149189,3
80185,53695,2
80186,53140,4
80187,146911,0
80188,102328,4
80189,135190,4
80190,156652,0
80191,75826,0
80192,36810,4
80193,104978,1
80194,40506,2
80195,53594,3
80196,106473,6
80197,121300,6
80198,31490,5
80199,12816,9
80200,69450,8
80201,64262,12
80202,145841,3
80203,146741,2
80204,86019,3
80205,22540,1
80206,111602,4
80207,96860,0
80208,105688,16
80209,854,4
80210,60183,4
80211,11825,1
80212,94884,5
80213,88934,5
80214,134932,1
80215,872,1
80216,59710,3
80217,59036,1
80218,119728,5
80219,103110,4
80220,144315,5
80221,140877,4
80222,11131,7
80223,56013,8
80224,97795,1
80225,164901,6
80226,85648,1
80227,51595,2
80228,129162,3
80229,14562,4
80230,137911,3
80231,26093,5
80232,66476,6
80233,116811,5
80234,135662,5
80235,128642,5
80236,20202,1
80237,120586,3
80238,115695,4
80239,23959,2
80240,2089,0
80241,110987,17
80242,159443,1
80243,76189,1
80244,163874,5
80245,84433,5
80246,131870,1
80247,136311,5
80248,68636,4
80249,4357,5
80250,111105,17
80251,34612,5
80252,142424,1
80253,148912,1
80254,48209,5
80255,131467,13
80256,127463,2
80257,6992,5
80258,52733,0
80259,65235,1
80260,138357,1
80261,64465,1
80262,128326,1
80263,34006,5
80264,59847,5
80265,73712,4
80266,158204,5
80267,100051,2
80268,10777,0
80269,153660,4
80270,10732,4
80271,24872,2
80272,147533,8
80273,123538,5
80274,49001,4
80275,37823,5
80276,44602,1
80277,137739,4
80278,114412,7
80279,44656,16
80280,105521,0
80281,13145,4
80282,159819,4
80283,111660,4
80284,108175,5
80285,155207,0
80286,99848,4
80287,142329,1
80288,59148,4
80289,121519,5
80290,91674,5
80291,64143,5
80292,117911,5
80293,99980,4
80294,166796,4
80295,107047,3
80296,150717,3
80297,72501,4
80298,48832,1
80299,20658,5
80300,27479,5
80301,50102,4
80302,153881,6
80303,152442,4
80304,88873,5
80305,62802,4
80306,132579,5
80307,74916,0
80308,7663,8
80309,7918,2
80310,31420,3
80311,160588,3
80312,67792,5
80313,55497,1
80314,163831,1
80315,112856,1
80316,166243,0
80317,96940,7
80318,140794,1
80319,165957,3
80320,59606,7
80321,159471,5
80322,6703,7
80323,161991,2
80324,164198,7
80325,16683,16
80326,166023,5
80327,85246,4
80328,48897,8
80329,83787,2
80330,33654,2
80331,65723,3
80332,161347,5
80333,33643,1
80334,22781,12
80335,50316,1
80336,27943,4
80337,41339,4
80338,3070,1
80339,108281,4
80340,55301,0
80341,109258,1
80342,142499,7
80343,50671,3
80344,34296,9
80345,127096,6
80346,136332,1
80347,9829,7
80348,14215,3
80349,108079,1
80350,145664,3
80351,138879,10
80352,14213,5
80353,146009,3
80354,138595,5
80355,30889,0
80356,126476,7
80357,121320,6
80358,80003,6
80359,47008,1
80360,35476,8
80361,109173,4
80362,44138,5
80363,43724,5
80364,72752,6
80365,34547,4
80366,44241,3
80367,144097,2
80368,141733,1
80369,54805,4
80370,152786,4
80371,94849,3
80372,67683,3
80373,144635,4
80374,156544,4
80375,29222,4
80376,5669,4
80377,14777,3
80378,12446,4
80379,59836,3
80380,52976,4
80381,69535,3
80382,106584,0
80383,166672,1
80384,60118,1
80385,3253,4
80386,48424,5
80387,15826,4
80388,87346,2
80389,80595,11
80390,146827,1
80391,80506,5
80392,129548,5
80393,99065,7
80394,127317,1
80395,90913,4
80396,117540,5
80397,38341,5
80398,32961,4
80399,69280,4
80400,129767,5
80401,37834,5
80402,60656,4
80403,163547,4
80404,93600,4
80405,37307,1
80406,110671,4
80407,80916,2
80408,80658,7
80409,39412,0
80410,97897,8
80411,140035,5
80412,155214,0
80413,150133,1
80414,75267,2
80415,43361,8
80416,164961,4
80417,157132,5
80418,141063,6
80419,127566,2
80420,35800,2
80421,104431,8
80422,76258,5
80423,58338,4
80424,29968,1
80425,23414,4
80426,153840,6
80427,97385,5
80428,163356,4
80429,110008,5
80430,21876,5
80431,129630,2
80432,166058,0
80433,72156,4
80434,81685,4
80435,53408,5
80436,163271,3
80437,92805,7
80438,59058,1
80439,108453,0
80440,9297,4
80441,88961,10
80442,99609,0
80443,78648,1
80444,55587,4
80445,99241,6
80446,89147,4
80447,87475,6
80448,18946,2
80449,40485,6
80450,131338,4
80451,72231,5
80452,72180,4
80453,90602,3
80454,74347,12
80455,61764,1
80456,139283,3
80457,135577,1
80458,21290,3
80459,37368,5
80460,143868,5
80461,10230,4
80462,36304,4
80463,154486,8
80464,92582,4
80465,62108,5
80466,84632,4
80467,141740,4
80468,18526,1
80469,6261,3
80470,146264,5
80471,117207,1
80472,3565,1
80473,113399,6
80474,136547,1
80475,59300,3
80476,88232,2
80477,123491,2
80478,52887,6
80479,49985,5
80480,113752,5
80481,101301,4
80482,71512,4
80483,58407,4
80484,23211,5
80485,119741,9
80486,61030,3
80487,46546,2
80488,165527,7
80489,44909,3
80490,101468,5
80491,25367,4
80492,119086,4
80493,138541,4
80494,84432,3
80495,128797,7
80496,163301,4
80497,74939,8
80498,117068,2
80499,121306,1
80500,31681,4
80501,4406,2
80502,43934,1
80503,4358,3
80504,8303,3
80505,46767,2
80506,139635,2
80507,5762,3
80508,17303,5
80509,143233,4
80510,1426,1
80511,78972,4
80512,7691,1
80513,97247,9
80514,141475,9
80515,136090,8
80516,15226,4
80517,10908,6
80518,114043,5
80519,120557,0
80520,25222,3
80521,97977,4
80522,52685,2
80523,119161,0
80524,13552,3
80525,62853,3
80526,111495,5
80527,94798,5
80528,149474,5
80529,61337,5
80530,163147,1
80531,139335,1
80532,127963,1
80533,21510,2
80534,36926,3
80535,161691,5
80536,139195,2
80537,21327,18
80538,164293,1
80539,108364,4
80540,84763,5
80541,73461,5
80542,41147,5
80543,35021,4
80544,84449,1
80545,139100,3
80546,100617,1
80547,161329,4
80548,26251,12
80549,147038,5
80550,144161,4
80551,124769,3
80552,37401,10
80553,94748,5
80554,164062,4
80555,42413,0
80556,48068,5
80557,132113,1
80558,116840,1
80559,13863,4
80560,85640,6
80561,109716,7
80562,46397,4
80563,19492,1
80564,127530,3
80565,107408,1
80566,98814,4
80567,65633,1
80568,158112,2
80569,81894,0
80570,51976,4
80571,121310,6
80572,89413,7
80573,130589,1
80574,166324,1
80575,81689,1
80576,165105,4
80577,139477,11
80578,65790,4
80579,94222,6
80580,7958,9
80581,29816,5
80582,18147,4
80583,129297,1
80584,40672,1
80585,7985,1
80586,108391,3
80587,23226,4
80588,142479,1
80589,93589,9
80590,62642,4
80591,134453,7
80592,65693,5
80593,18114,17
80594,2115,1
80595,28063,1
80596,81339,3
80597,1013,0
80598,48080,8
80599,9416,0
80600,3250,4
80601,118988,3
80602,68332,0
80603,38022,0
80604,56779,1
80605,150363,11
80606,96479,9
80607,138815,4
80608,75207,5
80609,113914,0
80610,65285,4
80611,52573,1
80612,1771,6
80613,18487,1
80614,5427,6
80615,26006,0
80616,98536,0
80617,16748,5
80618,118345,2
80619,161793,2
80620,92326,4
80621,132953,3
80622,150136,5
80623,63023,0
80624,115656,4
80625,163233,13
80626,98420,4
80627,73512,8
80628,133161,5
80629,77496,4
80630,46167,4
80631,128532,4
80632,80122,1
80633,73930,0
80634,58003,5
80635,85063,3
80636,45367,1
80637,49777,1
80638,26799,3
80639,75106,3
80640,105901,3
80641,22946,8
80642,62045,4
80643,72811,7
80644,138899,1
80645,50767,9
80646,51124,4
80647,122909,3
80648,128471,1
80649,16693,5
80650,63998,6
80651,168091,5
80652,158795,11
80653,68581,8
80654,44039,4
80655,48458,1
80656,79991,6
80657,43496,4
80658,139613,5
80659,93413,0
80660,59307,4
80661,7230,5
80662,82710,1
80663,61569,5
80664,65165,1
80665,16797,5
80666,165280,4
80667,74951,2
80668,1752,3
80669,121292,14
80670,134007,5
80671,42564,4
80672,110353,9
80673,77296,0
80674,82028,1
80675,158657,5
80676,150272,7
80677,28995,4
80678,18697,1
80679,49408,0
80680,72115,1
80681,2114,1
80682,50160,1
80683,113396,15
80684,125545,1
80685,6930,7
80686,101848,0
80687,4054,4
80688,127125,14
80689,64236,4
80690,103122,10
80691,44606,1
80692,9343,4
80693,14184,5
80694,140193,5
80695,153219,8
80696,134885,5
80697,164838,1
80698,4064,1
80699,83633,0
80700,112534,7
80701,172,1
80702,132039,1
80703,110787,0
80704,39645,1
80705,35469,5
80706,45130,5
80707,56599,1
80708,152434,1
80709,25759,5
80710,100658,3
80711,40075,2
80712,27428,4
80713,138011,4
80714,91389,4
80715,24011,2
80716,151083,4
80717,12353,1
80718,18916,4
80719,4170,5
80720,167391,5
80721,149272,4
80722,27418,0
80723,12777,1
80724,65995,1
80725,81795,1
80726,42456,12
80727,49615,9
80728,114122,3
80729,12982,4
80730,29489,9
80731,96879,1
80732,78814,4
80733,48044,9
80734,121630,3
80735,100470,1
80736,95216,1
80737,162057,2
80738,55306,0
80739,75542,6
80740,33870,4
80741,128000,4
80742,101990,5
80743,126898,4
80744,55135,4
80745,133111,1
80746,156578,3
80747,126033,7
80748,11496,2
80749,116597,1
80750,110230,1
80751,4355,9
80752,142779,3
80753,17772,10
80754,152010,2
80755,128250,6
80756,114493,0
80757,138189,5
80758,40992,8
80759,94830,4
80760,153786,5
80761,83197,5
80762,46647,5
80763,20117,1
80764,86323,5
80765,18688,3
80766,90091,9
80767,73894,4
80768,125713,1
80769,159999,0
80770,72534,1
80771,96335,1
80772,21108,4
80773,26615,5
80774,59420,5
80775,129325,4
80776,137779,4
80777,31971,2
80778,158986,0
80779,162079,0
80780,44923,1
80781,147147,0
80782,115127,9
