,node,community
76703,55799,3
76704,29884,2
76705,47665,3
76706,96161,2
76707,7738,11
76708,100334,2
76709,21422,3
76710,105107,1
76711,69235,3
76712,27779,3
76713,10723,1
76714,75015,3
76715,122011,3
76716,10103,1
76717,119613,0
76718,56173,3
76719,140557,1
76720,100485,2
76721,60265,1
76722,32909,1
76723,33982,2
76724,45176,1
76725,127090,3
76726,80166,0
76727,127853,9
76728,26125,5
76729,86689,3
76730,96178,17
76731,12846,1
76732,30717,3
76733,127772,0
76734,66474,3
76735,157318,2
76736,136165,3
76737,126434,0
76738,17734,3
76739,152276,3
76740,59519,0
76741,78823,3
76742,92462,2
76743,87944,3
76744,27539,17
76745,74218,0
76746,59268,2
76747,62835,3
76748,165490,1
76749,126588,3
76750,98083,1
76751,123923,8
76752,56335,2
76753,3050,2
76754,130713,3
76755,141558,1
76756,69820,1
76757,37969,29
76758,55822,1
76759,97872,3
76760,5919,3
76761,23296,2
76762,32661,1
76763,94536,0
76764,60250,3
76765,38522,2
76766,34816,2
76767,11657,1
76768,106247,2
76769,139980,3
76770,634,3
76771,125334,2
76772,162420,3
76773,111191,3
76774,5007,2
76775,165303,3
76776,17016,3
76777,112816,1
76778,113468,0
76779,97004,2
76780,27281,3
76781,10037,2
76782,15166,2
76783,127202,1
76784,141587,5
76785,19754,0
76786,157486,3
76787,53400,3
76788,108246,3
76789,70643,3
76790,11991,3
76791,91119,3
76792,47348,3
76793,31276,3
76794,82185,4
76795,66934,3
76796,136250,0
76797,119130,2
76798,112914,2
76799,163209,3
76800,62350,1
76801,119428,0
76802,489,3
76803,153534,2
76804,121160,2
76805,105237,2
76806,44085,3
76807,111084,1
76808,160897,11
76809,143013,2
76810,156886,1
76811,95949,3
76812,12650,2
76813,92386,3
76814,158021,0
76815,23913,0
76816,75615,1
76817,114388,3
76818,139455,4
76819,86412,1
76820,128380,5
76821,158372,3
76822,148297,2
76823,104645,3
76824,7171,3
76825,4481,3
76826,35186,3
76827,144296,2
76828,1551,2
76829,22663,3
76830,95977,2
76831,146204,2
76832,67601,3
76833,136937,3
76834,76686,11
76835,58724,4
76836,55750,0
76837,37,3
76838,31833,3
76839,63169,0
76840,136346,3
76841,147317,3
76842,3331,3
76843,60405,2
76844,41465,1
76845,82313,3
76846,63351,3
76847,140740,0
76848,78538,8
76849,153612,3
76850,166935,3
76851,165342,2
76852,120231,3
76853,47126,2
76854,36517,0
76855,11444,1
76856,122981,1
76857,77464,0
76858,46642,3
76859,47589,0
76860,141765,13
76861,36376,1
76862,60734,2
76863,84920,1
76864,164032,3
76865,81179,2
76866,146323,2
76867,56377,2
76868,137201,3
76869,150449,2
76870,30974,3
76871,142663,13
76872,25024,2
76873,154518,1
76874,20371,2
76875,40200,0
76876,29204,2
76877,151024,2
76878,139976,0
76879,110967,11
76880,33315,4
76881,68211,3
76882,120936,2
76883,45327,3
76884,52474,3
76885,125164,2
76886,44073,2
76887,110929,13
76888,92599,0
76889,20734,2
76890,30681,2
76891,44282,3
76892,71484,1
76893,146230,3
76894,84189,3
76895,103544,2
76896,39504,2
76897,58449,3
76898,59213,2
76899,131785,3
76900,55877,0
76901,153406,3
76902,140745,3
76903,164392,3
76904,86074,0
76905,3857,3
76906,10004,3
76907,160841,0
76908,164624,1
76909,84937,3
76910,161475,1
76911,159001,0
76912,107324,2
76913,137983,0
76914,82197,4
76915,60550,1
76916,66444,3
76917,41919,3
76918,61306,3
76919,101019,1
76920,127372,0
76921,22782,3
76922,72657,2
76923,119082,2
76924,158352,3
76925,34546,0
76926,30992,0
76927,83644,3
76928,146769,4
76929,132707,0
76930,43305,0
76931,30106,1
76932,156404,2
76933,160666,2
76934,45771,3
76935,142352,3
76936,79172,3
76937,165087,3
76938,100143,3
76939,86557,2
76940,103601,3
76941,150979,3
76942,162826,2
76943,164822,1
76944,123046,1
76945,72092,0
76946,93929,3
76947,42665,3
76948,48134,2
76949,58953,0
76950,4816,2
76951,84062,0
76952,98968,1
76953,134224,3
76954,35452,1
76955,4445,3
76956,155541,0
76957,123200,2
76958,26349,3
76959,94170,1
76960,37492,1
76961,69763,2
76962,87098,3
76963,48030,3
76964,48943,2
76965,29019,2
76966,73318,3
76967,47705,3
76968,146409,3
76969,96647,0
76970,93539,1
76971,139693,0
76972,66951,3
76973,112450,8
76974,167171,1
76975,109719,2
76976,167883,11
76977,71626,2
76978,58247,3
76979,29298,3
76980,98476,1
76981,141622,2
76982,26899,3
76983,109341,1
76984,36993,2
76985,117676,3
76986,150922,3
76987,132779,2
76988,95510,8
76989,7090,3
76990,46175,1
76991,91112,0
76992,123659,3
76993,145586,1
76994,23148,3
76995,59129,0
76996,73194,2
76997,62626,2
76998,88129,1
76999,116707,3
77000,63783,1
77001,130057,3
77002,41626,3
77003,138774,1
77004,113304,0
77005,76996,2
77006,138600,3
77007,49070,0
77008,136172,3
77009,106759,1
77010,70813,2
77011,50342,3
77012,130064,3
77013,3914,3
77014,3252,0
77015,114777,1
77016,62165,2
77017,120520,2
77018,31008,3
77019,120791,2
77020,101670,3
77021,18524,2
77022,167343,3
77023,25107,2
77024,87895,3
77025,136825,0
77026,11803,3
77027,87299,3
77028,102676,3
77029,111306,3
77030,99874,0
77031,98996,1
77032,78434,2
77033,152160,3
77034,121302,3
77035,11203,0
77036,4823,2
77037,90908,1
77038,23976,2
77039,149033,15
77040,99469,0
77041,13871,0
77042,112910,3
77043,99279,2
77044,84785,3
77045,88630,0
77046,13229,1
77047,110377,2
77048,138194,8
77049,51383,5
77050,141096,1
77051,119584,3
77052,115330,3
77053,47625,3
77054,40478,2
77055,156958,1
77056,17669,1
77057,9674,0
77058,82266,11
77059,67312,2
77060,7927,3
77061,98963,2
77062,42596,0
77063,30647,2
77064,9188,1
77065,31676,11
77066,137815,3
77067,123059,3
77068,98270,1
77069,65649,0
77070,35751,1
77071,151938,2
77072,88518,3
77073,123295,3
77074,149394,3
77075,129042,8
77076,75969,2
77077,134314,1
77078,130353,3
77079,84338,2
77080,71431,1
77081,145559,3
77082,77245,11
77083,23561,3
77084,164339,2
77085,148612,2
77086,125714,3
77087,111474,17
77088,104457,0
77089,14753,2
77090,164803,0
77091,146674,2
77092,140841,2
77093,59485,0
77094,16406,0
77095,101816,3
77096,25019,3
77097,24884,3
77098,35998,1
77099,108974,3
77100,7463,0
77101,77364,2
77102,102867,0
77103,140027,3
77104,34052,3
77105,15526,2
77106,135851,1
77107,48869,3
77108,87663,2
77109,123459,3
77110,137448,0
77111,88753,2
77112,67347,1
77113,22915,2
77114,137430,3
77115,58255,3
77116,130185,3
77117,2426,3
77118,143349,3
77119,126099,8
77120,83768,1
77121,45764,2
77122,167255,3
77123,63580,2
77124,107906,0
77125,131366,2
77126,102784,1
77127,36244,5
77128,157284,3
77129,126778,2
77130,35472,0
77131,58895,2
77132,93987,3
77133,8967,1
77134,91646,8
77135,92798,0
77136,75292,3
77137,63125,1
77138,156596,3
77139,161715,2
77140,136043,3
77141,111035,3
77142,165070,0
77143,143706,3
77144,73336,3
77145,14680,3
77146,109583,2
77147,148294,0
77148,16019,0
77149,153449,0
77150,121736,2
77151,70846,0
77152,78790,5
77153,13185,1
77154,9568,2
77155,112540,1
77156,125235,2
77157,37750,0
77158,125563,1
77159,16007,2
77160,17212,1
77161,88490,0
77162,53600,3
77163,122249,3
77164,82911,3
77165,30753,3
77166,124497,2
77167,160779,2
77168,24874,0
77169,93882,3
77170,12753,2
77171,152036,8
77172,91004,3
77173,113707,2
77174,167261,2
77175,99249,1
77176,161003,3
77177,32287,3
77178,163458,3
77179,158117,1
77180,161591,2
77181,133171,3
77182,143443,0
77183,39104,0
77184,7242,2
77185,119632,1
77186,158662,0
77187,87140,0
77188,127346,29
77189,114599,3
77190,10259,3
77191,121989,0
77192,153551,3
77193,109514,0
77194,89901,2
77195,72279,2
77196,113329,3
77197,65102,0
77198,47147,0
77199,18913,0
77200,88144,1
77201,154770,3
77202,107352,2
77203,156916,3
77204,35906,3
77205,157355,3
77206,50482,3
77207,44836,3
77208,37359,3
77209,62792,3
77210,114941,3
77211,77070,0
77212,37429,2
77213,138440,1
77214,62930,3
77215,162244,3
77216,157519,0
77217,72072,3
77218,138159,2
77219,164434,3
77220,52869,3
77221,101388,2
77222,52859,2
77223,163285,2
77224,31600,2
77225,166891,3
77226,79508,1
77227,113300,3
77228,100062,2
77229,109645,3
77230,103944,0
77231,16987,3
77232,136876,8
77233,159820,1
77234,91533,0
77235,59632,3
77236,55921,3
77237,3492,2
77238,108618,3
77239,109548,3
77240,156269,0
77241,28947,3
77242,32345,3
77243,149002,3
77244,61303,1
77245,86399,1
77246,166610,3
77247,44269,3
77248,140318,2
77249,119288,1
77250,46331,3
77251,7226,8
77252,74255,1
77253,48769,3
77254,111108,3
77255,115784,0
77256,117572,3
77257,3523,1
77258,116321,3
77259,12828,0
77260,112501,3
77261,125967,1
77262,117380,5
77263,25220,3
77264,105228,1
77265,732,4
77266,154169,1
77267,99189,1
77268,82304,2
77269,65410,3
77270,91082,3
77271,154511,3
77272,50168,2
77273,126803,2
77274,68072,1
77275,3384,3
77276,38954,2
77277,145598,1
77278,64135,3
77279,63254,0
77280,11442,3
77281,150878,2
77282,56739,2
77283,44678,3
77284,14255,4
77285,135377,3
77286,124320,2
77287,101089,13
77288,137860,2
77289,49960,3
77290,32569,2
77291,80586,3
77292,132839,3
77293,9391,3
77294,156522,2
77295,56322,3
77296,68820,1
77297,13189,3
77298,111929,2
77299,122773,1
77300,138593,2
77301,59253,1
77302,44059,29
77303,52150,1
77304,91139,1
77305,124563,3
77306,29125,2
77307,158859,2
77308,107809,3
77309,55053,3
77310,78366,0
77311,166548,3
77312,101761,3
77313,95342,0
77314,88023,2
77315,105053,3
77316,50157,3
77317,127771,1
77318,161279,3
77319,66075,2
77320,143381,3
77321,72660,3
77322,152822,0
77323,89583,0
77324,18256,1
77325,29881,11
77326,56186,3
77327,112151,2
77328,145613,3
77329,149695,3
77330,128569,3
77331,49631,0
77332,77658,3
77333,161657,29
77334,120055,6
77335,19905,3
77336,18712,2
77337,42372,2
77338,151296,3
77339,108688,1
77340,71156,5
77341,67855,2
77342,57241,1
77343,21198,4
77344,131459,1
77345,130457,8
77346,6771,3
77347,147843,3
77348,10272,13
77349,123831,0
77350,56993,0
77351,48145,3
77352,116372,1
77353,103658,2
77354,134519,3
77355,155357,1
77356,16909,3
77357,83017,3
77358,113611,3
77359,109270,3
77360,160222,2
77361,121713,11
77362,54335,3
77363,115173,11
77364,139422,8
77365,36754,2
77366,61903,3
77367,156172,3
77368,106607,4
77369,165548,1
77370,114172,3
77371,55761,2
77372,66389,5
77373,124872,2
77374,137664,1
77375,81440,3
77376,90408,3
77377,12326,13
77378,115341,9
77379,138351,2
77380,118249,1
77381,149624,2
77382,20158,2
77383,10339,0
77384,166703,2
77385,84234,2
77386,79421,1
77387,149649,1
77388,69164,3
77389,46138,3
77390,55917,1
77391,51034,0
77392,54463,2
77393,105282,1
77394,13192,2
77395,39466,2
77396,41308,1
77397,13601,0
77398,134062,3
77399,86742,3
77400,53199,0
77401,46619,1
77402,61805,2
77403,44842,2
77404,121398,1
77405,167752,2
77406,24917,3
77407,61778,1
77408,55212,2
77409,145655,3
77410,76591,2
77411,158618,3
77412,149572,1
77413,82969,29
77414,139572,3
77415,97845,3
77416,115002,3
77417,157109,3
77418,132083,3
77419,76285,0
77420,161077,2
77421,147701,3
77422,144335,3
77423,55628,3
77424,33618,2
77425,112706,1
77426,111642,3
77427,18895,3
77428,48856,2
77429,35954,13
77430,13410,3
77431,157210,11
77432,29771,0
77433,166595,2
77434,108975,8
77435,94589,2
77436,11642,3
77437,23612,4
77438,39716,3
77439,132561,3
77440,160506,1
77441,3956,3
77442,67853,3
77443,118221,2
77444,162758,0
77445,56792,1
77446,15990,0
77447,132344,1
77448,12854,1
77449,142809,16
77450,166914,3
77451,128426,3
77452,161711,0
77453,104014,1
77454,28445,3
77455,90948,2
77456,58634,2
77457,9944,3
77458,78467,0
77459,30938,3
77460,82157,3
77461,23745,0
77462,37276,3
77463,140629,3
77464,63726,3
77465,64883,8
77466,80612,2
77467,55341,3
77468,40519,1
77469,45881,1
77470,137379,2
77471,82067,3
77472,154919,2
77473,90812,3
77474,109540,1
77475,91000,2
77476,147318,1
77477,116443,3
77478,159176,5
77479,27792,2
77480,160956,2
77481,55690,3
77482,155451,11
77483,136843,0
77484,101340,0
77485,71705,2
77486,89611,3
77487,31909,2
77488,93099,0
77489,121316,0
77490,57198,2
77491,54670,3
77492,773,1
77493,154403,3
77494,92493,3
77495,9767,0
77496,13579,2
77497,19554,0
77498,26452,3
77499,48339,1
77500,107764,2
77501,47970,0
77502,117973,2
77503,16104,3
77504,164709,2
77505,39803,1
77506,76304,2
77507,40027,1
77508,68392,1
77509,154950,1
77510,66878,1
77511,89881,1
77512,100614,3
77513,93907,1
77514,3261,1
77515,46415,1
77516,11262,0
77517,90617,1
77518,102322,1
77519,148710,1
77520,25273,1
77521,32808,0
77522,92135,0
77523,71424,1
77524,167439,1
77525,18700,0
77526,1937,1
77527,50510,13
77528,77944,3
77529,71936,3
77530,85183,1
77531,73393,1
77532,86031,1
77533,63951,1
77534,158789,1
77535,97754,1
77536,102435,0
77537,17576,5
77538,165765,1
77539,54453,1
77540,92159,1
77541,19117,1
77542,105796,3
77543,33550,1
77544,47998,1
77545,59976,3
77546,26566,0
77547,19466,1
77548,136127,0
77549,109529,2
77550,113489,0
77551,157487,1
77552,56963,3
77553,129148,1
77554,120329,1
77555,39195,1
77556,152949,0
77557,148779,1
77558,45356,0
77559,72750,3
77560,48447,1
77561,83306,1
77562,77943,1
77563,114948,1
77564,46982,1
77565,160640,1
77566,113994,1
77567,32094,1
77568,67508,1
77569,97023,1
77570,153772,0
77571,4724,1
77572,133895,1
77573,147598,1
77574,3622,1
77575,143253,1
77576,52206,0
77577,41441,1
77578,45365,1
77579,144157,1
77580,27511,1
77581,52373,1
77582,151793,1
77583,8663,1
77584,79657,1
77585,15509,1
77586,52781,1
77587,78701,1
77588,94357,1
77589,72776,0
77590,162030,0
77591,40073,0
77592,38789,2
77593,2979,3
77594,36891,2
77595,140550,2
77596,76249,2
77597,81131,3
77598,124383,1
77599,80985,1
77600,33152,0
77601,25533,1
77602,40768,2
77603,57703,3
77604,62137,2
77605,139095,1
77606,126140,3
77607,85254,2
77608,81572,0
77609,67036,0
77610,81070,1
77611,49663,3
77612,129888,1
77613,17623,0
77614,113729,1
77615,148329,1
77616,155341,3
77617,141335,0
77618,110529,3
77619,51258,3
77620,71662,1
77621,59733,13
77622,7451,3
77623,50356,29
77624,34460,3
77625,62048,11
77626,153457,3
77627,29450,0
77628,1467,11
77629,8904,2
77630,119847,1
77631,90758,29
77632,287,1
77633,7160,3
77634,75636,3
77635,19022,0
77636,97302,1
77637,11116,1
77638,68427,1
77639,46156,8
77640,77755,0
77641,45811,2
77642,142966,0
77643,40270,2
77644,145509,0
77645,4081,1
77646,55786,0
77647,48678,1
77648,49429,1
77649,142563,0
77650,126489,5
77651,127632,0
77652,146439,1
77653,149011,0
77654,108253,0
77655,55644,1
77656,110779,11
77657,118021,1
77658,81129,3
77659,19634,1
77660,3962,0
77661,90709,0
77662,43656,0
77663,104337,3
77664,64948,5
77665,41880,1
77666,109217,1
77667,100548,1
77668,92365,1
77669,10958,2
77670,145072,1
77671,21790,1
77672,158171,3
77673,88853,1
77674,62192,1
77675,158312,1
77676,26216,2
77677,156827,1
77678,75686,0
77679,101663,0
77680,136871,1
77681,4365,1
77682,123805,0
77683,28395,0
77684,18054,1
77685,19034,3
77686,142372,0
77687,16582,2
77688,69791,1
77689,123335,0
77690,39658,1
77691,84641,2
77692,75529,3
77693,20651,2
77694,933,2
77695,92002,1
77696,154506,3
77697,113879,0
77698,4134,3
77699,152183,3
77700,98535,1
77701,6648,0
77702,86203,3
77703,110523,2
77704,13949,2
77705,85013,0
77706,77071,3
77707,46349,1
77708,62220,1
77709,73363,3
77710,162160,1
77711,61343,1
77712,100502,1
77713,100291,1
77714,104770,3
77715,50331,1
77716,119136,3
77717,87733,0
77718,2174,0
77719,9129,3
77720,146604,1
77721,52988,0
77722,88105,0
77723,64617,2
77724,114234,1
77725,30476,1
77726,18026,1
77727,167565,1
77728,10329,0
77729,66382,3
77730,77340,2
77731,134081,1
77732,20820,1
77733,165256,1
77734,45487,0
77735,44777,3
77736,22975,1
77737,66436,0
77738,149506,5
77739,155940,3
77740,125335,1
77741,57169,1
77742,110275,1
77743,34515,1
77744,71864,2
77745,157675,1
77746,99219,1
77747,12235,1
77748,18828,1
77749,89314,3
77750,17549,1
77751,85082,1
77752,8782,0
77753,163688,1
77754,77834,3
77755,37925,1
77756,90734,2
77757,78676,3
77758,116606,1
77759,2413,3
77760,31706,2
77761,49049,3
77762,21553,3
77763,134430,1
77764,22761,1
77765,157722,1
77766,161819,1
77767,159074,0
77768,4722,3
77769,15513,3
77770,31285,1
77771,120307,1
77772,40250,2
77773,106188,1
77774,69839,1
77775,46214,3
77776,6315,2
77777,17269,1
77778,140202,2
77779,69999,3
77780,132449,1
77781,20100,0
77782,119873,0
77783,124812,2
77784,62666,0
77785,108903,2
77786,121108,2
77787,137188,0
77788,329,3
77789,140568,2
77790,158280,1
77791,42725,0
77792,107382,3
77793,124803,3
77794,47111,1
77795,28881,2
77796,87151,0
77797,1857,2
77798,11696,1
77799,18119,1
77800,43233,1
77801,57014,1
77802,32011,1
77803,70656,2
77804,35233,0
77805,159131,1
77806,4329,0
77807,9954,1
77808,73567,3
77809,57421,0
77810,39123,3
77811,79100,1
77812,157840,3
77813,24690,1
77814,102727,0
77815,19059,2
77816,10047,0
77817,24916,2
77818,105083,1
77819,21633,3
77820,129095,1
77821,20794,0
77822,82161,1
77823,98096,1
77824,74453,1
77825,142655,1
77826,75337,3
77827,15909,1
77828,115940,0
77829,27688,1
77830,41610,3
77831,143106,0
77832,77033,3
77833,26854,2
77834,92195,0
77835,71412,1
77836,88549,1
77837,49039,3
77838,48151,1
77839,109866,1
77840,50974,1
77841,71439,2
77842,1622,0
77843,36195,1
77844,121537,0
77845,100015,1
77846,115957,1
77847,118578,0
77848,45936,3
77849,59526,2
77850,26244,3
77851,52352,1
77852,89265,1
77853,4864,1
77854,69102,1
77855,106099,1
77856,113913,3
77857,35579,0
77858,104591,3
77859,153495,3
77860,90460,0
77861,28561,1
77862,167078,1
77863,33255,3
77864,51454,1
77865,78765,0
77866,125643,1
77867,82264,3
77868,163711,1
77869,43875,3
77870,47546,1
77871,14420,3
77872,8627,1
77873,45395,1
77874,131103,3
77875,74120,1
77876,112589,3
77877,40307,1
77878,9137,1
77879,160057,1
77880,76102,2
77881,89283,2
77882,97319,0
77883,133368,1
77884,73432,2
77885,62548,1
77886,109612,1
77887,140987,2
77888,82050,3
77889,118758,0
77890,83653,2
77891,157822,3
77892,79856,1
77893,166348,2
77894,100699,1
77895,107714,3
77896,89291,3
77897,11308,3
77898,68440,3
77899,115810,0
77900,85255,3
77901,122549,1
77902,114184,1
77903,119369,1
77904,37084,0
77905,59831,2
77906,88217,3
77907,55475,1
77908,129588,0
77909,144334,2
77910,157307,1
77911,26198,1
77912,122539,0
77913,13727,2
77914,145493,3
77915,132751,3
77916,79619,1
77917,44489,3
77918,87759,0
77919,152220,0
77920,68879,2
77921,9109,3
77922,159465,1
77923,126734,1
77924,99195,0
77925,40521,1
77926,115331,1
77927,58719,2
77928,6156,1
77929,9215,1
77930,111337,2
77931,9030,2
77932,164363,2
77933,8154,2
77934,24202,2
77935,701,3
77936,129311,1
77937,69086,3
77938,48909,3
77939,136,2
77940,102899,1
77941,121225,3
77942,141,1
77943,57617,2
77944,16821,1
77945,98822,1
77946,108103,1
77947,14071,1
77948,110971,2
77949,105709,2
77950,69587,0
77951,130554,0
77952,76784,1
77953,113229,0
77954,135981,1
77955,87010,3
77956,154329,3
77957,42278,1
77958,151705,3
77959,42320,3
77960,5358,1
77961,33809,0
77962,37582,1
77963,19081,1
77964,146830,1
77965,163655,1
77966,50294,1
77967,81807,3
77968,126065,3
77969,46920,0
77970,78298,1
77971,154280,2
77972,148139,2
77973,76292,1
77974,101885,1
77975,69923,2
77976,76866,1
77977,120873,2
77978,67151,1
77979,27253,0
77980,10215,1
77981,85953,0
77982,161086,2
77983,71148,1
77984,79934,1
77985,87486,3
77986,13301,0
77987,30548,3
77988,159617,3
77989,129272,1
77990,146708,1
77991,164235,1
77992,90872,3
77993,66275,1
77994,124187,1
77995,146484,2
77996,137267,2
77997,8752,3
77998,152855,1
77999,36366,1
78000,22396,0
78001,143551,3
78002,117405,3
78003,157679,2
78004,144435,2
78005,131090,1
78006,166095,2
78007,79280,1
78008,110745,1
78009,115686,0
78010,119039,1
78011,32787,2
78012,57606,1
78013,142119,0
78014,30385,3
78015,123607,0
78016,84792,3
78017,140226,3
78018,46068,0
78019,111424,1
78020,83219,1
78021,99814,0
78022,52621,2
78023,114193,1
78024,111884,1
78025,87919,0
78026,88794,1
78027,127622,0
78028,126298,2
78029,76839,1
78030,35692,3
78031,47187,1
78032,130900,0
78033,134441,1
78034,1683,2
78035,159978,1
78036,146036,0
78037,149316,0
78038,20190,0
78039,122971,1
78040,80126,2
78041,111065,0
78042,59535,1
78043,53138,1
78044,97789,2
78045,109245,1
78046,66294,1
78047,36255,1
78048,82844,3
78049,50458,13
78050,154245,3
78051,35034,0
78052,51153,0
78053,49809,2
78054,65586,0
78055,57863,3
78056,99115,1
78057,76056,3
78058,50371,1
78059,49325,3
78060,90164,8
78061,128590,3
78062,62194,1
78063,106925,3
78064,107357,1
78065,56854,1
78066,88378,1
78067,43145,3
78068,167812,1
78069,31044,0
78070,46082,2
78071,49376,3
78072,9389,1
78073,167776,0
78074,153709,1
78075,167617,0
78076,59869,2
78077,63914,1
78078,118782,1
78079,156308,0
78080,118492,0
78081,131049,1
78082,127016,1
78083,128524,1
